PRED,PRED_cleaned
Output: อุปกรณ์ชั่งน้ำหนักและเครื่องมือสำหรับการชั่งน้ำหนักผู้ป่วยบนเตียงในโรงพยาบาล, อุปกรณ์ชั่งน้ำหนักและเครื่องมือสำหรับการชั่งน้ำหนักผู้ป่วยบนเตียงในโรงพยาบาล
"output: เกตเวย์อัจฉริยะสำหรับการจัดเก็บข้อมูลที่กำหนดด้วยซอฟต์แวร์
", เกตเวย์อัจฉริยะสำหรับการจัดเก็บข้อมูลที่กำหนดด้วยซอฟต์แวร์
Output: เซ็นเซอร์สำหรับการตรวจจับการเคลื่อนไหวทางกายภาพ, เซ็นเซอร์สำหรับการตรวจจับการเคลื่อนไหวทางกายภาพ
Output: ส่วนเชื่อมต่อการสื่อสารสำหรับกล่องควบคุม, ส่วนเชื่อมต่อการสื่อสารสำหรับกล่องควบคุม
"Output: ที่หยุดอิเล็กทรอนิกส์หรือไฟฟ้า รวมถึงสวิตช์สำหรับที่หยุด
", ที่หยุดอิเล็กทรอนิกส์หรือไฟฟ้า รวมถึงสวิตช์สำหรับที่หยุด
Output: กล่องเชื่อมต่อทางไฟฟ้าหรืออิเล็กทรอนิกส์, กล่องเชื่อมต่อทางไฟฟ้าหรืออิเล็กทรอนิกส์
Output: โมดูลควบคุมอิเล็กทรอนิกส์หรือไฟฟ้า และ กล่องควบคุม, โมดูลควบคุมอิเล็กทรอนิกส์หรือไฟฟ้า และ กล่องควบคุม
"Output: ซอฟต์แวร์คอมพิวเตอร์สำหรับการกำหนดค่าตัวกระตุ้น
", ซอฟต์แวร์คอมพิวเตอร์สำหรับการกำหนดค่าตัวกระตุ้น
"Output: ตัวควบคุมระยะไกลแบบไร้สายสำหรับการควบคุมตัวกระตุ้น
", ตัวควบคุมระยะไกลแบบไร้สายสำหรับการควบคุมตัวกระตุ้น
Output: แบตเตอรี่สำหรับอุปกรณ์ทางการแพทย์แบบปรับได้, แบตเตอรี่สำหรับอุปกรณ์ทางการแพทย์แบบปรับได้
"Output: ซอฟต์แวร์ประยุกต์สำหรับการควบคุมและตรวจสอบตัวกระตุ้น
", ซอฟต์แวร์ประยุกต์สำหรับการควบคุมและตรวจสอบตัวกระตุ้น
"Output: ตัวกระตุ้นไฟฟ้าแบบบูรณาการในจอภาพ [ฮาร์ดแวร์คอมพิวเตอร์]
", ตัวกระตุ้นไฟฟ้าแบบบูรณาการในจอภาพ [ฮาร์ดแวร์คอมพิวเตอร์]
Output: ตัวกระตุ้นไฟฟ้าสำหรับการควบคุมอุปกรณ์ควบคุมสภาพภูมิอากาศ, ตัวกระตุ้นไฟฟ้าสำหรับการควบคุมอุปกรณ์ควบคุมสภาพภูมิอากาศ
,
Output: ซอฟต์แวร์คอมพิวเตอร์แบบอินเทอร์แอคทีฟสำหรับการสร้างคู่มือผู้ใช้, ซอฟต์แวร์คอมพิวเตอร์แบบอินเทอร์แอคทีฟสำหรับการสร้างคู่มือผู้ใช้
"Output: ซอฟต์แวร์สำหรับการตรวจสอบ วิเคราะห์ ควบคุม และดำเนินการงานปฏิบัติการทางกายภาพ
", ซอฟต์แวร์สำหรับการตรวจสอบ วิเคราะห์ ควบคุม และดำเนินการงานปฏิบัติการทางกายภาพ
Output: ตัวกระตุ้นไฟฟ้าสำหรับการทำงานของวาล์ว, ตัวกระตุ้นไฟฟ้าสำหรับการทำงานของวาล์ว
Output: ตัวกระตุ้นไฟฟ้าสำหรับเครื่องรวบรวมพลังงานแสงอาทิตย์เพื่อผลิตกระแสไฟฟ้า, ตัวกระตุ้นไฟฟ้าสำหรับเครื่องรวบรวมพลังงานแสงอาทิตย์เพื่อผลิตกระแสไฟฟ้า
Output: ตัวกระตุ้นไฟฟ้าสำหรับเครื่องรวบรวมพลังงานแสงอาทิตย์เพื่อผลิตไฟฟ้า, ตัวกระตุ้นไฟฟ้าสำหรับเครื่องรวบรวมพลังงานแสงอาทิตย์เพื่อผลิตไฟฟ้า
Output: อุปกรณ์ต่อพ่วงที่ปรับให้เข้ากับการใช้งานกับคอมพิวเตอร์และอุปกรณ์อัจฉริยะอื่นๆ, อุปกรณ์ต่อพ่วงที่ปรับให้เข้ากับการใช้งานกับคอมพิวเตอร์และอุปกรณ์อัจฉริยะอื่นๆ
Output: ตัวกระตุ้นที่ผลิตขึ้นเป็นส่วนประกอบสำคัญของเครื่องมือและอุปกรณ์การรักษาทางการแพทย์และการผ่าตัด, ตัวกระตุ้นที่ผลิตขึ้นเป็นส่วนประกอบสำคัญของเครื่องมือและอุปกรณ์การรักษาทางการแพทย์และการผ่าตัด
Output: ชิ้นส่วนและอุปกรณ์เสริม (ที่ไม่ได้รวมอยู่ในคลาสอื่น ๆ) สำหรับสินค้าดังกล่าวข้างต้น, ชิ้นส่วนและอุปกรณ์เสริม (ที่ไม่ได้รวมอยู่ในคลาสอื่น ๆ) สำหรับสินค้าดังกล่าวข้างต้น
Output: ตัวกระตุ้น โดยเฉพาะอย่างยิ่งทำขึ้นให้เป็นส่วนประกอบรวมของเฟอร์นิเจอร์ทางการแพทย์และศัลยกรรม รวมถึงเตียง โซฟา และอุปกรณ์การรักษา, ตัวกระตุ้น โดยเฉพาะอย่างยิ่งทำขึ้นให้เป็นส่วนประกอบรวมของเฟอร์นิเจอร์ทางการแพทย์และศัลยกรรม รวมถึงเตียง โซฟา และอุปกรณ์การรักษา
Output: อุปกรณ์บำบัดที่ปรับให้เหมาะกับผู้พิการ, อุปกรณ์บำบัดที่ปรับให้เหมาะกับผู้พิการ
Output: อุปกรณ์อำนวยความสะดวกสำหรับผู้พิการ, อุปกรณ์อำนวยความสะดวกสำหรับผู้พิการ
Output: เก้าอี้ยกสำหรับผู้พิการ, เก้าอี้ยกสำหรับผู้พิการ
Output: อุปกรณ์ช่วยยกสำหรับผู้พิการ, อุปกรณ์ช่วยยกสำหรับผู้พิการ
Output: อุปกรณ์ช่วยยกสำหรับผู้พิการ, อุปกรณ์ช่วยยกสำหรับผู้พิการ
"Output: อุปกรณ์ตรวจสอบสัญญาณชีพ
", อุปกรณ์ตรวจสอบสัญญาณชีพ
Output: ตัวกระตุ้นที่ผลิตขึ้นเป็นพิเศษสำหรับเครื่องยกผู้ป่วย, ตัวกระตุ้นที่ผลิตขึ้นเป็นพิเศษสำหรับเครื่องยกผู้ป่วย
Output: อุปกรณ์ตรวจจับสัญญาณเพื่อการแพทย์ในการติดตามสัญญานชีพของผู้ป่วย, อุปกรณ์ตรวจจับสัญญาณเพื่อการแพทย์ในการติดตามสัญญานชีพของผู้ป่วย
"อุปกรณ์และติดตั้งสำหรับการให้แสงสว่าง การทำความร้อน การทำให้เย็น การผลิตไอน้ำ การปรุงอาหาร การอบแห้ง การระบายอากาศ  การจ่ายน้ำ และสุขาภิบาล
",อุปกรณ์และติดตั้งสำหรับการให้แสงสว่าง การทำความร้อน การทำให้เย็น การผลิตไอน้ำ การปรุงอาหาร การอบแห้ง การระบายอากาศ  การจ่ายน้ำ และสุขาภิบาล
Output: ชิ้นส่วนและอุปกรณ์เสริม (ที่ไม่ได้รวมอยู่ในคลาสอื่น ๆ) สำหรับสินค้าดังกล่าวข้างต้น, ชิ้นส่วนและอุปกรณ์เสริม (ที่ไม่ได้รวมอยู่ในคลาสอื่น ๆ) สำหรับสินค้าดังกล่าวข้างต้น
Output: ตัวกระตุ้นที่ผลิตขึ้นเป็นพิเศษสำหรับเครื่องดูดควันในครัวเรือน, ตัวกระตุ้นที่ผลิตขึ้นเป็นพิเศษสำหรับเครื่องดูดควันในครัวเรือน
Output: ตัวกระตุ้นที่ผลิตขึ้นเป็นพิเศษสำหรับวาล์วนิรภัยควัน, ตัวกระตุ้นที่ผลิตขึ้นเป็นพิเศษสำหรับวาล์วนิรภัยควัน
Output: ตัวกระตุ้นที่ผลิตขึ้นเป็นพิเศษสำหรับแผ่นปิดช่องระบายอากาศ, ตัวกระตุ้นที่ผลิตขึ้นเป็นพิเศษสำหรับแผ่นปิดช่องระบายอากาศ
,
Output: ตัวกระตุ้นที่ผลิตขึ้นเป็นส่วนประกอบแบบบูรณาการของพัดลมระบายอากาศ, ตัวกระตุ้นที่ผลิตขึ้นเป็นส่วนประกอบแบบบูรณาการของพัดลมระบายอากาศ
Output: ตัวกระตุ้นที่ผลิตขึ้นเป็นส่วนประกอบแบบบูรณาการของเครื่องดูดควันในครัวเรือน, ตัวกระตุ้นที่ผลิตขึ้นเป็นส่วนประกอบแบบบูรณาการของเครื่องดูดควันในครัวเรือน
,
Output: ตัวกระตุ้นที่ผลิตขึ้นเป็นส่วนประกอบแบบบูรณาการของโรงงานเผาไหม้เม็ดเชื้อเพลิง, ตัวกระตุ้นที่ผลิตขึ้นเป็นส่วนประกอบแบบบูรณาการของโรงงานเผาไหม้เม็ดเชื้อเพลิง
Output: วาล์วและตัวควบคุมสำหรับการติดตั้งและอุปกรณ์ประปา ความร้อน และการทำความเย็น, วาล์วและตัวควบคุมสำหรับการติดตั้งและอุปกรณ์ประปา ความร้อน และการทำความเย็น
Output: ตัวกระตุ้นโดยเฉพาะเจาะจงสำหรับระบบน้ำ ความร้อน และการทำความเย็น รวมถึงอุปกรณ์ประกอบสำหรับการติดตั้งและใช้งานระบบน้ำ ความร้อน และการทำความเย็น, ตัวกระตุ้นโดยเฉพาะเจาะจงสำหรับระบบน้ำ ความร้อน และการทำความเย็น รวมถึงอุปกรณ์ประกอบสำหรับการติดตั้งและใช้งานระบบน้ำ ความร้อน และการทำความเย็น
Output: ตัวกระตุ้นโดยเฉพาะอย่างยิ่งทำขึ้นเพื่อติดตั้งในยานพาหนะและวิธีการขนส่งทางบก ทางน้ำ หรือทางอากาศ, ตัวกระตุ้นโดยเฉพาะอย่างยิ่งทำขึ้นเพื่อติดตั้งในยานพาหนะและวิธีการขนส่งทางบก ทางน้ำ หรือทางอากาศ
Output: ชิ้นส่วนและอุปกรณ์เสริม (ที่ไม่ได้รวมอยู่ในคลาสอื่น ๆ) สำหรับสินค้าดังกล่าวข้างต้น, ชิ้นส่วนและอุปกรณ์เสริม (ที่ไม่ได้รวมอยู่ในคลาสอื่น ๆ) สำหรับสินค้าดังกล่าวข้างต้น
Output: ตัวกระตุ้นที่ผลิตขึ้นเป็นพิเศษสำหรับรถเข็นวีลแชร์ที่ใช้พลังงานจากไฟฟ้า, ตัวกระตุ้นที่ผลิตขึ้นเป็นพิเศษสำหรับรถเข็นวีลแชร์ที่ใช้พลังงานจากไฟฟ้า
Output: ตัวกระตุ้นที่ผลิตขึ้นเป็นพิเศษสำหรับรถเข็นวีลแชร์, ตัวกระตุ้นที่ผลิตขึ้นเป็นพิเศษสำหรับรถเข็นวีลแชร์
Output: ตัวกระตุ้นที่ผลิตขึ้นเป็นพิเศษสำหรับการปรับตั้ง, ตัวกระตุ้นที่ผลิตขึ้นเป็นพิเศษสำหรับการปรับตั้ง
Output: ตัวกระตุ้นโดยเฉพาะอย่างยิ่งทำขึ้นเพื่อติดตั้งในยานพาหนะทางบก ทางน้ำ หรือทางอากาศ, ตัวกระตุ้นโดยเฉพาะอย่างยิ่งทำขึ้นเพื่อติดตั้งในยานพาหนะทางบก ทางน้ำ หรือทางอากาศ
Output: ตัวกระตุ้นที่ผลิตขึ้นเป็นส่วนประกอบแบบบูรณาการของโต๊ะปรับระดับความสูง, ตัวกระตุ้นที่ผลิตขึ้นเป็นส่วนประกอบแบบบูรณาการของโต๊ะปรับระดับความสูง
Output: ชิ้นส่วนและอุปกรณ์เสริม (ที่ไม่ได้รวมอยู่ในคลาสอื่น ๆ) สำหรับสินค้าดังกล่าวข้างต้น, ชิ้นส่วนและอุปกรณ์เสริม (ที่ไม่ได้รวมอยู่ในคลาสอื่น ๆ) สำหรับสินค้าดังกล่าวข้างต้น
Output: เฟอร์นิเจอร์สำหรับผู้พิการทางร่างกาย โดยเฉพาะอย่างยิ่ง ผู้ที่มีความเคลื่อนไหวบกพร่อง และผู้ป่วย , เฟอร์นิเจอร์สำหรับผู้พิการทางร่างกาย โดยเฉพาะอย่างยิ่ง ผู้ที่มีความเคลื่อนไหวบกพร่อง และผู้ป่วย 
"ผลิตภัณฑ์และอุปกรณ์ยึดเหนี่ยว (ไม่ใช่โลหะ) สำหรับติดตั้งตัวกระตุ้นกับเฟอร์นิเจอร์ รวมถึงเฟอร์นิเจอร์ในโรงพยาบาล เฟอร์นิเจอร์สำนักงาน และเฟอร์นิเจอร์ห้องครัว
",ผลิตภัณฑ์และอุปกรณ์ยึดเหนี่ยว (ไม่ใช่โลหะ) สำหรับติดตั้งตัวกระตุ้นกับเฟอร์นิเจอร์ รวมถึงเฟอร์นิเจอร์ในโรงพยาบาล เฟอร์นิเจอร์สำนักงาน และเฟอร์นิเจอร์ห้องครัว
Output: ตัวกระตุ้นที่รวมอยู่ในเฟอร์นิเจอร์ รวมถึงเตียงปรับได้ เก้าอี้เอนตัว และโซฟา, ตัวกระตุ้นที่รวมอยู่ในเฟอร์นิเจอร์ รวมถึงเตียงปรับได้ เก้าอี้เอนตัว และโซฟา
"Output: ตัวกระตุ้นที่รวมอยู่ในชั้นวางแบบโมดูลาร์ [เฟอร์นิเจอร์]
", ตัวกระตุ้นที่รวมอยู่ในชั้นวางแบบโมดูลาร์ [เฟอร์นิเจอร์]
Output: ตัวกระตุ้นที่ผลิตขึ้นเป็นพิเศษเพื่อติดตั้งในเฟอร์นิเจอร์ครัวปรับระดับความสูง, ตัวกระตุ้นที่ผลิตขึ้นเป็นพิเศษเพื่อติดตั้งในเฟอร์นิเจอร์ครัวปรับระดับความสูง
"Output: ตัวกระตุ้นที่รวมอยู่ในเคาน์เตอร์ร้านค้าปรับระดับความสูงและเคาน์เตอร์ชำระเงิน (ภายในร้านค้า)
", ตัวกระตุ้นที่รวมอยู่ในเคาน์เตอร์ร้านค้าปรับระดับความสูงและเคาน์เตอร์ชำระเงิน (ภายในร้านค้า)
Output: กรอบโต๊ะที่มีตัวกระตุ้นในตัวซึ่งทำขึ้นเป็นพิเศษ, กรอบโต๊ะที่มีตัวกระตุ้นในตัวซึ่งทำขึ้นเป็นพิเศษ
"ติดตั้ง บำรุงรักษา บริการ และซ่อมแซมตัวกระตุ้น ระบบตัวกระตุ้น และอุปกรณ์ยก
",ติดตั้ง บำรุงรักษา บริการ และซ่อมแซมตัวกระตุ้น ระบบตัวกระตุ้น และอุปกรณ์ยก
"เครื่องผสมอาหารและเครื่องตีอาหารแบบไฟฟ้า, เครื่องผสมอาหารแบบพกพาใช้พลังงานไฟฟ้า, ปั๊มสำหรับใช้งานในสวน
","เครื่องผสมอาหารและเครื่องตีอาหารแบบไฟฟ้า, เครื่องผสมอาหารแบบพกพาใช้พลังงานไฟฟ้า, ปั๊มสำหรับใช้งานในสวน"
Output: ชิ้นส่วน อุปกรณ์เสริม และอุปกรณ์ประกอบทั้งหมดสำหรับสินค้าทั้งหมดที่ระบุไว้ในคลาสนี้, ชิ้นส่วน อุปกรณ์เสริม และอุปกรณ์ประกอบทั้งหมดสำหรับสินค้าทั้งหมดที่ระบุไว้ในคลาสนี้
Output: อุปกรณ์สำหรับการทำความสะอาดพื้น, อุปกรณ์สำหรับการทำความสะอาดพื้น
Output: เครื่องใช้ไฟฟ้ารับประทานอาหารในครัวเรือนสำหรับการหั่นอาหาร, เครื่องใช้ไฟฟ้ารับประทานอาหารในครัวเรือนสำหรับการหั่นอาหาร
Output: เครื่องใช้ไฟฟ้าระบบครัวเรือนสำหรับผสมอาหาร, เครื่องใช้ไฟฟ้าระบบครัวเรือนสำหรับผสมอาหาร
Output: เครื่องใช้ไฟฟ้าระบบครัวเรือนสำหรับบดอาหาร, เครื่องใช้ไฟฟ้าระบบครัวเรือนสำหรับบดอาหาร
Output: เครื่องใช้ในครัวเรือนไฟฟ้าสำหรับบดอาหาร, เครื่องใช้ในครัวเรือนไฟฟ้าสำหรับบดอาหาร
Output: เครื่องใช้ไฟฟ้าระบบภายในบ้านสำหรับการซักผ้า, เครื่องใช้ไฟฟ้าระบบภายในบ้านสำหรับการซักผ้า
Output: เครื่องใช้ไฟฟ้าระเหยในครัวเรือนเพื่อดูดฝุ่น, เครื่องใช้ไฟฟ้าระเหยในครัวเรือนเพื่อดูดฝุ่น
Output: เครื่องใช้ไฟฟ้านำมาซึ่งการเตรียมอาหาร, เครื่องใช้ไฟฟ้านำมาซึ่งการเตรียมอาหาร
Output: เครื่องใช้ไฟฟ้ารับประทานเพื่อเตรียมเครื่องดื่ม, เครื่องใช้ไฟฟ้ารับประทานเพื่อเตรียมเครื่องดื่ม
Output: เครื่องตัดหญ้า ม้านั่งเลื่อย เครื่องผสมปูน เครื่องจักรขูดผนัง, เครื่องตัดหญ้า ม้านั่งเลื่อย เครื่องผสมปูน เครื่องจักรขูดผนัง
"เครื่องมือที่ทำงานด้วยพลังงานกลหรือพลังงานไฟฟ้า รวมถึง กรรไกรตัดแต่งสวน ที่เล็มขอบสนาม และกรรไกรเล็มพุ่มไม้
",เครื่องมือที่ทำงานด้วยพลังงานกลหรือพลังงานไฟฟ้า รวมถึง กรรไกรตัดแต่งสวน ที่เล็มขอบสนาม และกรรไกรเล็มพุ่มไม้
Output: แจ็คแบบนิวเมติก ไฟฟ้า และไฮดรอลิก, แจ็คแบบนิวเมติก ไฟฟ้า และไฮดรอลิก
Output: อุปกรณ์เชื่อมและเครื่องเชื่อมในคลาสนี้ รอกในคลาสนี้, อุปกรณ์เชื่อมและเครื่องเชื่อมในคลาสนี้ รอกในคลาสนี้
"เครื่องจักรและเครื่องมือกลสำหรับการใช้ในการเกษตร พืชสวน หรือ สวน 
",เครื่องจักรและเครื่องมือกลสำหรับการใช้ในการเกษตร พืชสวน หรือ สวน 
"มอเตอร์และเครื่องยนต์ (ยกเว้นยานพาหนะทางบก), ชิ้นส่วนเชื่อมต่อและส่งกำลังของเครื่องจักร (ยกเว้นยานพาหนะทางบก), เครื่องฟักไข่
","มอเตอร์และเครื่องยนต์ (ยกเว้นยานพาหนะทางบก), ชิ้นส่วนเชื่อมต่อและส่งกำลังของเครื่องจักร (ยกเว้นยานพาหนะทางบก), เครื่องฟักไข่"
"เครื่องมือและเครื่องจักรกลกำลัง รวมถึงสว่าน เครื่องขัดกระดาษทราย เครื่องมือตัด และเครื่องผสม
",เครื่องมือและเครื่องจักรกลกำลัง รวมถึงสว่าน เครื่องขัดกระดาษทราย เครื่องมือตัด และเครื่องผสม
"Output: อุปกรณ์พ่นสารละลายที่ใช้พลังงานไฟฟ้า รวมถึงอุปกรณ์ติดตั้งบนกระเป๋าเป้สำหรับการพ่นปุ๋ย สารกำจัดวัชพืช และสารกำจัดแมลง
", อุปกรณ์พ่นสารละลายที่ใช้พลังงานไฟฟ้า รวมถึงอุปกรณ์ติดตั้งบนกระเป๋าเป้สำหรับการพ่นปุ๋ย สารกำจัดวัชพืช และสารกำจัดแมลง
Output: อุปกรณ์พ่นสาร ในชั้นนี้ สำหรับการพ่นปุ๋ย สารกำจัดวัชพืช และสารกำจัดแมลง, อุปกรณ์พ่นสาร ในชั้นนี้ สำหรับการพ่นปุ๋ย สารกำจัดวัชพืช และสารกำจัดแมลง
Output: เครื่องจักรหรืออุปกรณ์ดูดฝุ่นในสวน, เครื่องจักรหรืออุปกรณ์ดูดฝุ่นในสวน
Output: กลไกแคสเซ็ตต์ทรงกระบอกแบบถอดได้ กลไกใบมีด และ/หรือ กลไกการเกราะไร่หญ้า สำหรับใช้กับสินค้าดังกล่าวข้างต้น, กลไกแคสเซ็ตต์ทรงกระบอกแบบถอดได้ กลไกใบมีด และ/หรือ กลไกการเกราะไร่หญ้า สำหรับใช้กับสินค้าดังกล่าวข้างต้น
"Output: เครื่องมือทำสวนไฟฟ้า กรรไกร ที่ตัดแต่งกิ่งไม้
", เครื่องมือทำสวนไฟฟ้า กรรไกร ที่ตัดแต่งกิ่งไม้
"Output: รถแทรกเตอร์สวนสำหรับการตัดสนามหญ้า
", รถแทรกเตอร์สวนสำหรับการตัดสนามหญ้า
"เครื่องขูดผิวหน้าดิน, เครื่องหว่านเมล็ดพืช, เครื่องกระจายปุ๋ย, เครื่องไถพรวนดิน, เครื่องปรับปรุงดิน, เครื่องตัดหญ้า, ที่ตัดหญ้า (แบบใช้พลังงานไฟฟ้าและไม่ใช้พลังงานไฟฟ้า), เครื่องตัดหญ้า
","เครื่องขูดผิวหน้าดิน, เครื่องหว่านเมล็ดพืช, เครื่องกระจายปุ๋ย, เครื่องไถพรวนดิน, เครื่องปรับปรุงดิน, เครื่องตัดหญ้า, ที่ตัดหญ้า (แบบใช้พลังงานไฟฟ้าและไม่ใช้พลังงานไฟฟ้า), เครื่องตัดหญ้า"
Output: ชิ้นส่วน อุปกรณ์เสริม และอุปกรณ์ประกอบทั้งหมดสำหรับสินค้าดังกล่าวในคลาสนี้, ชิ้นส่วน อุปกรณ์เสริม และอุปกรณ์ประกอบทั้งหมดสำหรับสินค้าดังกล่าวในคลาสนี้
Output: เครื่องพ่นและเครื่องกระจายแบบใช้มือ สำหรับปุ๋ย สารกำจัดศัตรูพืช และสารผสมกำจัดวัชพืชทางเคมี, เครื่องพ่นและเครื่องกระจายแบบใช้มือ สำหรับปุ๋ย สารกำจัดศัตรูพืช และสารผสมกำจัดวัชพืชทางเคมี
"Output: เครื่องพ่นสารสกัดจากมือ และขวดฉีดพ่น [เครื่องพ่นไอน้ำ] สำหรับปุ๋ย สารกำจัดวัชพืช และยาฆ่าแมลง
", เครื่องพ่นสารสกัดจากมือ และขวดฉีดพ่น [เครื่องพ่นไอน้ำ] สำหรับปุ๋ย สารกำจัดวัชพืช และยาฆ่าแมลง
"Output: ปืนฉีดพ่นแบบใช้มือ และปั๊มที่ทำงานด้วยมือสำหรับการฉีดพ่นปุ๋ย สารกำจัดวัชพืช และสารกำจัดแมลง
", ปืนฉีดพ่นแบบใช้มือ และปั๊มที่ทำงานด้วยมือสำหรับการฉีดพ่นปุ๋ย สารกำจัดวัชพืช และสารกำจัดแมลง
Output: อุปกรณ์พ่นสารละลายแบบใช้มือ (รวมถึงปั๊มน้ำมันที่ทำงานด้วยมือ) รวมถึงอุปกรณ์ติดตั้งบนกระเป๋าเป้สำหรับการพ่นปุ๋ย สารกำจัดวัชพืช และยาฆ่าแมลง, อุปกรณ์พ่นสารละลายแบบใช้มือ (รวมถึงปั๊มน้ำมันที่ทำงานด้วยมือ) รวมถึงอุปกรณ์ติดตั้งบนกระเป๋าเป้สำหรับการพ่นปุ๋ย สารกำจัดวัชพืช และยาฆ่าแมลง
"Output: อุปกรณ์พ่นมือถือในชั้นนี้ สำหรับการพ่นปุ๋ย สารกำจัดวัชพืช และสารกำจัดแมลง
", อุปกรณ์พ่นมือถือในชั้นนี้ สำหรับการพ่นปุ๋ย สารกำจัดวัชพืช และสารกำจัดแมลง
Output: เครื่องมือและอุปกรณ์สำหรับการวัดและการชั่งน้ำหนักด้วยระบบไฟฟ้า, เครื่องมือและอุปกรณ์สำหรับการวัดและการชั่งน้ำหนักด้วยระบบไฟฟ้า
Output: ชิ้นส่วน อุปกรณ์เสริม และอุปกรณ์ประกอบทั้งหมดสำหรับสินค้าทั้งหมดในคลาสนี้, ชิ้นส่วน อุปกรณ์เสริม และอุปกรณ์ประกอบทั้งหมดสำหรับสินค้าทั้งหมดในคลาสนี้
Output: ซอฟต์แวร์และโปรแกรมคอมพิวเตอร์ รวมถึงซอฟต์แวร์และโปรแกรมคอมพิวเตอร์ที่เกี่ยวข้องกับการออกแบบ การวางแผน และการก่อสร้างอาคาร, ซอฟต์แวร์และโปรแกรมคอมพิวเตอร์ รวมถึงซอฟต์แวร์และโปรแกรมคอมพิวเตอร์ที่เกี่ยวข้องกับการออกแบบ การวางแผน และการก่อสร้างอาคาร
Output: สิ่งพิมพ์ที่สามารถดาวน์โหลดได้ ซึ่งรวมถึงสิ่งพิมพ์เกี่ยวกับแบบแปลนอาคาร การวางแผน และการก่อสร้าง, สิ่งพิมพ์ที่สามารถดาวน์โหลดได้ ซึ่งรวมถึงสิ่งพิมพ์เกี่ยวกับแบบแปลนอาคาร การวางแผน และการก่อสร้าง
,
Output: ปลั๊กไฟและเต้ารับไฟฟ้า รวมถึงอะแดปเตอร์, ปลั๊กไฟและเต้ารับไฟฟ้า รวมถึงอะแดปเตอร์
"Output: อุปกรณ์จัดเก็บสายไฟ, เครื่องมือค้นหาตำแหน่งสายไฟฟ้า"," อุปกรณ์จัดเก็บสายไฟ, เครื่องมือค้นหาตำแหน่งสายไฟฟ้า"
Output: เคเบิลไฟฟ้า สายไฟ และสายต่อพ่วง รวมถึงอุปกรณ์เสริมทั้งหมด, เคเบิลไฟฟ้า สายไฟ และสายต่อพ่วง รวมถึงอุปกรณ์เสริมทั้งหมด
Output: อุปกรณ์และเครื่องมือสำรวจ วัดแสง ชั่ง ตวง วัดสัญญาณ ตรวจสอบ (การดูแล), อุปกรณ์และเครื่องมือสำรวจ วัดแสง ชั่ง ตวง วัดสัญญาณ ตรวจสอบ (การดูแล)
Output: อุปกรณ์หยุดรถวิทยุบังคับแบบพกพา, อุปกรณ์หยุดรถวิทยุบังคับแบบพกพา
Output: ที่อุดหู สัญญาณเตือนไฟไหม้ อุปกรณ์ควบคุมและวัดไฟฟ้าพลังงานส่วนบุคคลและการใช้งานในครัวเรือน, ที่อุดหู สัญญาณเตือนไฟไหม้ อุปกรณ์ควบคุมและวัดไฟฟ้าพลังงานส่วนบุคคลและการใช้งานในครัวเรือน
,
"เครื่องมือออปติก แว่นตาและเลนส์ รวมถึงคอนแทคเลนส์ แว่นกันแดด แว่นตานิรภัยและแว่นกั้นหน้า
",เครื่องมือออปติก แว่นตาและเลนส์ รวมถึงคอนแทคเลนส์ แว่นกันแดด แว่นตานิรภัยและแว่นกั้นหน้า
Output: การค้าปลีกและการค้าส่งผลิตภัณฑ์ ฮาร์ดแวร์ สิ่งของ และวัสดุ, การค้าปลีกและการค้าส่งผลิตภัณฑ์ ฮาร์ดแวร์ สิ่งของ และวัสดุ
,
,
"Output: บริการศูนย์รับแจ้งความ (บริการตอบคำถามทางโทรศัพท์)
", บริการศูนย์รับแจ้งความ (บริการตอบคำถามทางโทรศัพท์)
,
,
Output: รวมทั้งการให้ข้อมูลดังกล่าวทั้งหมดทางสื่อออนไลน์หรืออิเล็กทรอนิกส์, รวมทั้งการให้ข้อมูลดังกล่าวทั้งหมดทางสื่อออนไลน์หรืออิเล็กทรอนิกส์
,
Output: การค้าปลีกและการค้าส่งอุปกรณ์ถ่ายภาพ ซึ่งรวมถึงกล้องดิจิทัล กล้องวิดีโอดิจิทัล กล้องติดรถยนต์ และอุปกรณ์เสริมกล้อง, การค้าปลีกและการค้าส่งอุปกรณ์ถ่ายภาพ ซึ่งรวมถึงกล้องดิจิทัล กล้องวิดีโอดิจิทัล กล้องติดรถยนต์ และอุปกรณ์เสริมกล้อง
ร้านค้าปลีกและส่งอุปกรณ์โทรคมนาคมและสื่อสาร รวมถึงโทรศัพท์มือถือ อุปกรณ์เสริมโทรศัพท์มือถือ และโทรศัพท์บ้าน,ร้านค้าปลีกและส่งอุปกรณ์โทรคมนาคมและสื่อสาร รวมถึงโทรศัพท์มือถือ อุปกรณ์เสริมโทรศัพท์มือถือ และโทรศัพท์บ้าน
